TEXT|NAICS|SAMPLE_WEIGHT
HAT BODIES (E.G., FUR-FELT, STRAW, WOOL-FELT) CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
HAT BODIES (E.G., FUR-FELT, STRAW, WOOL-FELT) CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
HAT FINDINGS CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
HAT FINDINGS CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
HAT LININGS AND TRIMMINGS CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
HAT LININGS AND TRIMMINGS CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
HATS (EXCEPT FUR, KNITTING MILL PRODUCTS, LEATHER) CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
HATS (EXCEPT FUR, KNITTING MILL PRODUCTS, LEATHER) CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
HATS, CLOTH, CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
HATS, CLOTH, CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
HATS, FUR-FELT, STRAW, AND WOOL-FELT, CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
HATS, FUR-FELT, STRAW, AND WOOL-FELT, CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
HATS, TRIMMED, CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
HATS, TRIMMED, CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
HEADBANDS, WOMEN'S AND GIRLS', CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
HEADBANDS, WOMEN'S AND GIRLS', CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
KNIT GLOVES CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
KNIT GLOVES CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
LEATHER GLOVES OR MITTENS (EXCEPT ATHLETIC, CUT AND SEWN APPAREL CONTRACTORS) MANUFACTURING|315990|35.81
LEATHER GLOVES OR MITTENS (EXCEPT ATHLETIC, CUT AND SEWN APPAREL CONTRACTORS) MANUFACTURING|315990|35.81
LININGS, HAT, MEN'S, CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
LININGS, HAT, MEN'S, CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
MILLINERY CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
MILLINERY CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
MILLINERY TRIMMINGS CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
MILLINERY TRIMMINGS CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
MITTENS CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
MITTENS CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
MITTENS, LEATHER (EXCEPT APPAREL CONTRACTORS), MANUFACTURING|315990|35.81
MITTENS, LEATHER (EXCEPT APPAREL CONTRACTORS), MANUFACTURING|315990|35.81
MITTENS, WOVEN OR KNIT, CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
MITTENS, WOVEN OR KNIT, CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
MUFFLERS CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
MUFFLERS CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
NECKTIES CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
NECKTIES CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
NECKWEAR CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
NECKWEAR CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
OPERA HATS CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
OPERA HATS CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
PANAMA HATS CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
PANAMA HATS CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
POLICE CAPS AND HATS (EXCEPT PROTECTIVE HEAD GEAR) CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
POLICE CAPS AND HATS (EXCEPT PROTECTIVE HEAD GEAR) CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
SCARVES CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
SCARVES CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
STRAW HATS MANUFACTURING|315990|35.81
STRAW HATS MANUFACTURING|315990|35.81
SUIT TRIMMINGS CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
SUIT TRIMMINGS CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
SUSPENDERS CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
SUSPENDERS CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
TIES, MEN'S AND BOYS' HAND SEWN (EXCEPT APPAREL CONTRACTORS), MANUFACTURING|315990|35.81
TIES, MEN'S AND BOYS' HAND SEWN (EXCEPT APPAREL CONTRACTORS), MANUFACTURING|315990|35.81
UNIFORM HATS AND CAPS CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
UNIFORM HATS AND CAPS CUT AND SEWN FROM PURCHASED FABRIC (EXCEPT APPAREL CONTRACTORS)|315990|35.81
WORK GLOVES, LEATHER (EXCEPT APPAREL CONTRACTORS), MANUFACTURING|315990|35.81
WORK GLOVES, LEATHER (EXCEPT APPAREL CONTRACTORS), MANUFACTURING|315990|35.81
BAG LEATHER MANUFACTURING|316110|28.02
BAG LEATHER MANUFACTURING|316110|28.02
BELTING BUTTS, CURRIED OR ROUGH, MANUFACTURING|316110|28.02
BELTING BUTTS, CURRIED OR ROUGH, MANUFACTURING|316110|28.02
BELTING LEATHER, MANUFACTURING|316110|28.02
BELTING LEATHER, MANUFACTURING|316110|28.02
BOOKBINDER'S LEATHER MANUFACTURING|316110|28.02
BOOKBINDER'S LEATHER MANUFACTURING|316110|28.02
BRIDLE LEATHER MANUFACTURING|316110|28.02
BRIDLE LEATHER MANUFACTURING|316110|28.02
BUFFINGS, RUSSET, MANUFACTURING|316110|28.02
BUFFINGS, RUSSET, MANUFACTURING|316110|28.02
CASE LEATHER MANUFACTURING|316110|28.02
CASE LEATHER MANUFACTURING|316110|28.02
CHAMOIS LEATHER MANUFACTURING|316110|28.02
CHAMOIS LEATHER MANUFACTURING|316110|28.02
COLLAR LEATHER, MANUFACTURING|316110|28.02
COLLAR LEATHER, MANUFACTURING|316110|28.02
COLORING LEATHER|316110|28.02
COLORING LEATHER|316110|28.02
CONVERTERS, LEATHER|316110|28.02
CONVERTERS, LEATHER|316110|28.02
CURRYING FURS|316110|28.02
CURRYING FURS|316110|28.02
CURRYING LEATHER|316110|28.02
CURRYING LEATHER|316110|28.02
CUTTING OF LEATHER|316110|28.02
CUTTING OF LEATHER|316110|28.02
DRESSING (I.E., BLEACHING, BLENDING, CURRYING, SCRAPING, TANNING) FURS|316110|28.02
DRESSING (I.E., BLEACHING, BLENDING, CURRYING, SCRAPING, TANNING) FURS|316110|28.02
DRESSING HIDES|316110|28.02
DRESSING HIDES|316110|28.02
DYEING FURS|316110|28.02
DYEING FURS|316110|28.02
DYEING LEATHER|316110|28.02
DYEING LEATHER|316110|28.02
EMBOSSING LEATHER|316110|28.02
EMBOSSING LEATHER|316110|28.02
EXOTIC LEATHERS MANUFACTURING|316110|28.02
EXOTIC LEATHERS MANUFACTURING|316110|28.02
FANCY LEATHERS MANUFACTURING|316110|28.02
FANCY LEATHERS MANUFACTURING|316110|28.02
FINISHING HIDES AND SKINS ON A CONTRACT BASIS|316110|28.02
FINISHING HIDES AND SKINS ON A CONTRACT BASIS|316110|28.02
FINISHING LEATHER|316110|28.02
FINISHING LEATHER|316110|28.02
FLESHERS, LEATHER (I.E., FLESH SIDE OF SPLIT LEATHER), MANUFACTURING|316110|28.02
FLESHERS, LEATHER (I.E., FLESH SIDE OF SPLIT LEATHER), MANUFACTURING|316110|28.02
FUR STRIPPING|316110|28.02
FUR STRIPPING|316110|28.02
FURS, DRESSED (E.G., BLEACHED, CURRIED, DYED, SCRAPED, TANNED), MANUFACTURING|316110|28.02
FURS, DRESSED (E.G., BLEACHED, CURRIED, DYED, SCRAPED, TANNED), MANUFACTURING|316110|28.02
GARMENT LEATHER MANUFACTURING|316110|28.02
GARMENT LEATHER MANUFACTURING|316110|28.02
GLOVE LEATHER MANUFACTURING|316110|28.02
GLOVE LEATHER MANUFACTURING|316110|28.02
HANDBAG LEATHER MANUFACTURING|316110|28.02
HANDBAG LEATHER MANUFACTURING|316110|28.02
HARNESS LEATHER MANUFACTURING|316110|28.02
HARNESS LEATHER MANUFACTURING|316110|28.02
HIDES AND SKINS, FINISHING ON A CONTRACT BASIS|316110|28.02
HIDES AND SKINS, FINISHING ON A CONTRACT BASIS|316110|28.02
HIDES, TANNING, CURRYING, DRESSING, AND FINISHING|316110|28.02
HIDES, TANNING, CURRYING, DRESSING, AND FINISHING|316110|28.02
JAPANNING OF LEATHER|316110|28.02
JAPANNING OF LEATHER|316110|28.02
LACE LEATHER MANUFACTURING|316110|28.02
LACE LEATHER MANUFACTURING|316110|28.02
LATIGO LEATHER MANUFACTURING|316110|28.02
LATIGO LEATHER MANUFACTURING|316110|28.02
LEATHER AND HIDE TANNING AND FINISHING|316110|28.02
LEATHER AND HIDE TANNING AND FINISHING|316110|28.02
LEATHER COLORING, CUTTING, EMBOSSING, AND JAPANNING|316110|28.02
LEATHER COLORING, CUTTING, EMBOSSING, AND JAPANNING|316110|28.02
LEATHER CONVERTERS|316110|28.02
LEATHER CONVERTERS|316110|28.02
LEATHER TANNING, CURRYING, AND FINISHING|316110|28.02
LEATHER TANNING, CURRYING, AND FINISHING|316110|28.02
LINING LEATHER MANUFACTURING|316110|28.02
LINING LEATHER MANUFACTURING|316110|28.02
MECHANICAL LEATHER MANUFACTURING|316110|28.02
MECHANICAL LEATHER MANUFACTURING|316110|28.02
PARCHMENT LEATHER MANUFACTURING|316110|28.02
PARCHMENT LEATHER MANUFACTURING|316110|28.02
PATENT LEATHER MANUFACTURING|316110|28.02
PATENT LEATHER MANUFACTURING|316110|28.02
PELTS BLEACHING, CURRYING, DYEING, SCRAPING, AND TANNING|316110|28.02
PELTS BLEACHING, CURRYING, DYEING, SCRAPING, AND TANNING|316110|28.02
RAWHIDE MANUFACTURING|316110|28.02
RAWHIDE MANUFACTURING|316110|28.02
ROLLER LEATHER MANUFACTURING|316110|28.02
ROLLER LEATHER MANUFACTURING|316110|28.02
SADDLERY LEATHER MANUFACTURING|316110|28.02
SADDLERY LEATHER MANUFACTURING|316110|28.02
SHEARLING (I.E., PREPARED SHEEPSKIN) MANUFACTURING|316110|28.02
SHEARLING (I.E., PREPARED SHEEPSKIN) MANUFACTURING|316110|28.02
SKINS, TANNING, CURRYING AND FINISHING|316110|28.02
SKINS, TANNING, CURRYING AND FINISHING|316110|28.02
SKIRTING LEATHER MANUFACTURING|316110|28.02
SKIRTING LEATHER MANUFACTURING|316110|28.02
SKIVERS, LEATHER, MANUFACTURING|316110|28.02
SKIVERS, LEATHER, MANUFACTURING|316110|28.02
SOLE LEATHER MANUFACTURING|316110|28.02
SOLE LEATHER MANUFACTURING|316110|28.02
SPECIALTY LEATHERS MANUFACTURING|316110|28.02
SPECIALTY LEATHERS MANUFACTURING|316110|28.02
SPLITS, LEATHER, MANUFACTURING|316110|28.02
SPLITS, LEATHER, MANUFACTURING|316110|28.02
STRAP LEATHER MANUFACTURING|316110|28.02
STRAP LEATHER MANUFACTURING|316110|28.02
SWEATBAND LEATHER MANUFACTURING|316110|28.02
SWEATBAND LEATHER MANUFACTURING|316110|28.02
TANNERY LEATHER MANUFACTURING|316110|28.02
TANNERY LEATHER MANUFACTURING|316110|28.02
TANNING AND CURRYING FURS|316110|28.02
TANNING AND CURRYING FURS|316110|28.02
UPHOLSTERY LEATHER MANUFACTURING|316110|28.02
UPHOLSTERY LEATHER MANUFACTURING|316110|28.02
UPPER LEATHER MANUFACTURING|316110|28.02
UPPER LEATHER MANUFACTURING|316110|28.02
VELLUM LEATHER MANUFACTURING|316110|28.02
VELLUM LEATHER MANUFACTURING|316110|28.02
WELTING LEATHER MANUFACTURING|316110|28.02
WELTING LEATHER MANUFACTURING|316110|28.02
WET BLUES MANUFACTURING|316110|28.02
WET BLUES MANUFACTURING|316110|28.02
ARCTICS, PLASTICS OR PLASTICS SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
ARCTICS, PLASTICS OR PLASTICS SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
ARCTICS, RUBBER OR RUBBER SOLED FABRIC, MANUFACTURING|316210|19.97
ARCTICS, RUBBER OR RUBBER SOLED FABRIC, MANUFACTURING|316210|19.97
ATHLETIC SHOES MANUFACTURING|316210|19.97
ATHLETIC SHOES MANUFACTURING|316210|19.97
ATHLETIC SHOES, PLASTICS OR PLASTICS SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
ATHLETIC SHOES, PLASTICS OR PLASTICS SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
ATHLETIC SHOES, RUBBER OR RUBBER SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
ATHLETIC SHOES, RUBBER OR RUBBER SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
BALLET SLIPPERS MANUFACTURING|316210|19.97
BALLET SLIPPERS MANUFACTURING|316210|19.97
BEACH SANDALS, PLASTICS OR PLASTICS SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
BEACH SANDALS, PLASTICS OR PLASTICS SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
BEACH SANDALS, RUBBER OR RUBBER SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
BEACH SANDALS, RUBBER OR RUBBER SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
BOOTS, DRESS AND CASUAL, CHILDREN'S AND INFANTS', MANUFACTURING|316210|19.97
BOOTS, DRESS AND CASUAL, CHILDREN'S AND INFANTS', MANUFACTURING|316210|19.97
BOOTS, DRESS AND CASUAL, MEN'S, MANUFACTURING|316210|19.97
BOOTS, DRESS AND CASUAL, MEN'S, MANUFACTURING|316210|19.97
BOOTS, DRESS AND CASUAL, WOMEN'S, MANUFACTURING|316210|19.97
BOOTS, DRESS AND CASUAL, WOMEN'S, MANUFACTURING|316210|19.97
BOOTS, HIKING, CHILDREN'S AND INFANTS', MANUFACTURING|316210|19.97
BOOTS, HIKING, CHILDREN'S AND INFANTS', MANUFACTURING|316210|19.97
BOOTS, HIKING, MEN'S, MANUFACTURING|316210|19.97
BOOTS, HIKING, MEN'S, MANUFACTURING|316210|19.97
BOOTS, HIKING, WOMEN'S, MANUFACTURING|316210|19.97
BOOTS, HIKING, WOMEN'S, MANUFACTURING|316210|19.97
BOOTS, PLASTICS OR PLASTICS SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
BOOTS, PLASTICS OR PLASTICS SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
BOOTS, RUBBER OR RUBBER SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
BOOTS, RUBBER OR RUBBER SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
CANVAS SHOES, PLASTICS SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
CANVAS SHOES, PLASTICS SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
CANVAS SHOES, RUBBER SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
CANVAS SHOES, RUBBER SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
CASUAL SHOES, CHILDREN'S AND INFANTS', MANUFACTURING|316210|19.97
CASUAL SHOES, CHILDREN'S AND INFANTS', MANUFACTURING|316210|19.97
CASUAL SHOES, MEN'S, MANUFACTURING|316210|19.97
CASUAL SHOES, MEN'S, MANUFACTURING|316210|19.97
CASUAL SHOES, WOMEN'S, MANUFACTURING|316210|19.97
CASUAL SHOES, WOMEN'S, MANUFACTURING|316210|19.97
CHILDREN'S SHOES (EXCEPT ORTHOPEDIC EXTENSION) MANUFACTURING|316210|19.97
CHILDREN'S SHOES (EXCEPT ORTHOPEDIC EXTENSION) MANUFACTURING|316210|19.97
CLEATED ATHLETIC SHOES MANUFACTURING|316210|19.97
CLEATED ATHLETIC SHOES MANUFACTURING|316210|19.97
CLIMBING SHOES, PLASTICS OR PLASTICS SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
CLIMBING SHOES, PLASTICS OR PLASTICS SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
CLIMBING SHOES, RUBBER OR RUBBER SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
CLIMBING SHOES, RUBBER OR RUBBER SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
DRESS SHOES, CHILDREN'S AND INFANTS', MANUFACTURING|316210|19.97
DRESS SHOES, CHILDREN'S AND INFANTS', MANUFACTURING|316210|19.97
DRESS SHOES, MEN'S, MANUFACTURING|316210|19.97
DRESS SHOES, MEN'S, MANUFACTURING|316210|19.97
DRESS SHOES, WOMEN'S, MANUFACTURING|316210|19.97
DRESS SHOES, WOMEN'S, MANUFACTURING|316210|19.97
FOOTHOLDS, PLASTICS OR PLASTICS SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
FOOTHOLDS, PLASTICS OR PLASTICS SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
FOOTHOLDS, RUBBER OR RUBBER SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
FOOTHOLDS, RUBBER OR RUBBER SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
FOOTWEAR MANUFACTURING|316210|19.97
FOOTWEAR MANUFACTURING|316210|19.97
FOOTWEAR, ATHLETIC, MANUFACTURING|316210|19.97
FOOTWEAR, ATHLETIC, MANUFACTURING|316210|19.97
FOOTWEAR, CHILDREN'S (EXCEPT ORTHOPEDIC EXTENSION), MANUFACTURING|316210|19.97
FOOTWEAR, CHILDREN'S (EXCEPT ORTHOPEDIC EXTENSION), MANUFACTURING|316210|19.97
FOOTWEAR, CHILDREN'S, LEATHER OR VINYL UPPER WITH RUBBER OR PLASTICS SOLES, MANUFACTURING|316210|19.97
FOOTWEAR, CHILDREN'S, LEATHER OR VINYL UPPER WITH RUBBER OR PLASTICS SOLES, MANUFACTURING|316210|19.97
FOOTWEAR, MEN'S (EXCEPT ORTHOPEDIC EXTENSION), MANUFACTURING|316210|19.97
FOOTWEAR, MEN'S (EXCEPT ORTHOPEDIC EXTENSION), MANUFACTURING|316210|19.97
FOOTWEAR, MEN'S LEATHER OR VINYL UPPER WITH RUBBER OR PLASTICS SOLES, MANUFACTURING|316210|19.97
FOOTWEAR, MEN'S LEATHER OR VINYL UPPER WITH RUBBER OR PLASTICS SOLES, MANUFACTURING|316210|19.97
FOOTWEAR, PLASTICS OR PLASTICS SOLED FABRIC UPPERS, MANUFACTURING|316210|19.97
FOOTWEAR, PLASTICS OR PLASTICS SOLED FABRIC UPPERS, MANUFACTURING|316210|19.97
FOOTWEAR, WOMEN'S (EXCEPT ORTHOPEDIC EXTENSION), MANUFACTURING|316210|19.97
FOOTWEAR, WOMEN'S (EXCEPT ORTHOPEDIC EXTENSION), MANUFACTURING|316210|19.97
FOOTWEAR, WOMEN'S LEATHER OR VINYL UPPER WITH RUBBER OR PLASTICS SOLES, MANUFACTURING|316210|19.97
FOOTWEAR, WOMEN'S LEATHER OR VINYL UPPER WITH RUBBER OR PLASTICS SOLES, MANUFACTURING|316210|19.97
GAITERS, PLASTICS OR PLASTICS SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
GAITERS, PLASTICS OR PLASTICS SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
GAITERS, RUBBER OR RUBBER SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
GAITERS, RUBBER OR RUBBER SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
GALOSHES, PLASTICS OR PLASTICS SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
GALOSHES, PLASTICS OR PLASTICS SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
GALOSHES, RUBBER, OR RUBBER SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
GALOSHES, RUBBER, OR RUBBER SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
GOLF SHOES, MEN'S CLEATED, MANUFACTURING|316210|19.97
GOLF SHOES, MEN'S CLEATED, MANUFACTURING|316210|19.97
GOLF SHOES, WOMEN'S CLEATED, MANUFACTURING|316210|19.97
GOLF SHOES, WOMEN'S CLEATED, MANUFACTURING|316210|19.97
HOUSE SLIPPERS MANUFACTURING|316210|19.97
HOUSE SLIPPERS MANUFACTURING|316210|19.97
HOUSE SLIPPERS, PLASTICS OR PLASTICS SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
HOUSE SLIPPERS, PLASTICS OR PLASTICS SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
HOUSE SLIPPERS, RUBBER OR RUBBER SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
HOUSE SLIPPERS, RUBBER OR RUBBER SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
INFANT'S SHOES MANUFACTURING|316210|19.97
INFANT'S SHOES MANUFACTURING|316210|19.97
LEATHER FOOTWEAR MANUFACTURING|316210|19.97
LEATHER FOOTWEAR MANUFACTURING|316210|19.97
LEATHER FOOTWEAR, MEN'S, MANUFACTURING|316210|19.97
LEATHER FOOTWEAR, MEN'S, MANUFACTURING|316210|19.97
LEATHER FOOTWEAR, SLIPPERS, MANUFACTURING|316210|19.97
LEATHER FOOTWEAR, SLIPPERS, MANUFACTURING|316210|19.97
LEATHER FOOTWEAR, WOMEN'S, MANUFACTURING|316210|19.97
LEATHER FOOTWEAR, WOMEN'S, MANUFACTURING|316210|19.97
LEATHER HOUSE SLIPPERS MANUFACTURING|316210|19.97
LEATHER HOUSE SLIPPERS MANUFACTURING|316210|19.97
LEATHER UPPER ATHLETIC FOOTWEAR MANUFACTURING|316210|19.97
LEATHER UPPER ATHLETIC FOOTWEAR MANUFACTURING|316210|19.97
MOCCASINS MANUFACTURING|316210|19.97
MOCCASINS MANUFACTURING|316210|19.97
ORTHOPEDIC SHOES (EXCEPT EXTENSION SHOES), CHILDREN'S, MANUFACTURING|316210|19.97
ORTHOPEDIC SHOES (EXCEPT EXTENSION SHOES), CHILDREN'S, MANUFACTURING|316210|19.97
ORTHOPEDIC SHOES (EXCEPT EXTENSION SHOES), MEN'S, MANUFACTURING|316210|19.97
ORTHOPEDIC SHOES (EXCEPT EXTENSION SHOES), MEN'S, MANUFACTURING|316210|19.97
ORTHOPEDIC SHOES (EXCEPT EXTENSION SHOES), WOMEN'S, MANUFACTURING|316210|19.97
ORTHOPEDIC SHOES (EXCEPT EXTENSION SHOES), WOMEN'S, MANUFACTURING|316210|19.97
OVERSHOES, PLASTICS OR PLASTICS SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
OVERSHOES, PLASTICS OR PLASTICS SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
OVERSHOES, RUBBER, OR RUBBER SOLED FABRIC, MANUFACTURING|316210|19.97
OVERSHOES, RUBBER, OR RUBBER SOLED FABRIC, MANUFACTURING|316210|19.97
PACS, PLASTICS OR PLASTICS SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
PACS, PLASTICS OR PLASTICS SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
PACS, RUBBER OR RUBBER SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
PACS, RUBBER OR RUBBER SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
PROTECTIVE FOOTWEAR, PLASTICS OR PLASTICS SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
PROTECTIVE FOOTWEAR, PLASTICS OR PLASTICS SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
PROTECTIVE FOOTWEAR, RUBBER OR RUBBER SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
PROTECTIVE FOOTWEAR, RUBBER OR RUBBER SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
PUMPS (I.E., DRESS SHOES) MANUFACTURING|316210|19.97
PUMPS (I.E., DRESS SHOES) MANUFACTURING|316210|19.97
SANDALS, CHILDREN'S, MANUFACTURING|316210|19.97
SANDALS, CHILDREN'S, MANUFACTURING|316210|19.97
SANDALS, MEN'S FOOTWEAR, MANUFACTURING|316210|19.97
SANDALS, MEN'S FOOTWEAR, MANUFACTURING|316210|19.97
SANDALS, PLASTICS OR PLASTICS SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
SANDALS, PLASTICS OR PLASTICS SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
SANDALS, RUBBER OR RUBBER SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
SANDALS, RUBBER OR RUBBER SOLED FABRIC UPPER, MANUFACTURING|316210|19.97
SANDALS, WOMEN'S FOOTWEAR, MANUFACTURING|316210|19.97
SANDALS, WOMEN'S FOOTWEAR, MANUFACTURING|316210|19.97
SHOES, ATHLETIC, MANUFACTURING|316210|19.97
SHOES, ATHLETIC, MANUFACTURING|316210|19.97
SHOES, BALLET, MANUFACTURING|316210|19.97
SHOES, BALLET, MANUFACTURING|316210|19.97
SHOES, CHILDREN'S AND INFANT'S (EXCEPT ORTHOPEDIC EXTENSION), MANUFACTURING|316210|19.97
SHOES, CHILDREN'S AND INFANT'S (EXCEPT ORTHOPEDIC EXTENSION), MANUFACTURING|316210|19.97
SHOES, CLEATED OR SPIKED, ALL MATERIALS, MANUFACTURING|316210|19.97
SHOES, CLEATED OR SPIKED, ALL MATERIALS, MANUFACTURING|316210|19.97
SHOES, MEN'S (EXCEPT ORTHOPEDIC EXTENSION), MANUFACTURING|316210|19.97
SHOES, MEN'S (EXCEPT ORTHOPEDIC EXTENSION), MANUFACTURING|316210|19.97
